date,store,item,sales,year,month,day,day_of_week,is_weekend
2014-01-13,1,2,22,2014,1,13,0,0
2014-01-14,1,2,34,2014,1,14,1,0
2014-01-15,1,2,33,2014,1,15,2,0
2014-01-16,1,2,33,2014,1,16,3,0
2014-01-17,1,2,31,2014,1,17,4,0
2014-01-18,1,2,52,2014,1,18,5,1
2014-01-19,1,2,41,2014,1,19,6,1
2014-01-20,1,2,28,2014,1,20,0,0
2014-01-21,1,2,25,2014,1,21,1,0
2014-01-22,1,2,35,2014,1,22,2,0
2014-01-23,1,2,34,2014,1,23,3,0
2014-01-24,1,2,42,2014,1,24,4,0
2014-01-25,1,2,27,2014,1,25,5,1
2014-01-26,1,2,43,2014,1,26,6,1
2014-01-27,1,2,19,2014,1,27,0,0
2014-01-28,1,2,39,2014,1,28,1,0
2014-01-29,1,2,29,2014,1,29,2,0
2014-01-30,1,2,37,2014,1,30,3,0
2014-01-31,1,2,40,2014,1,31,4,0
2014-02-01,1,2,43,2014,2,1,5,1
2014-02-02,1,2,51,2014,2,2,6,1
2014-02-03,1,2,24,2014,2,3,0,0
2014-02-04,1,2,27,2014,2,4,1,0
2014-02-05,1,2,40,2014,2,5,2,0
2014-02-06,1,2,43,2014,2,6,3,0
2014-02-07,1,2,46,2014,2,7,4,0
2014-02-08,1,2,43,2014,2,8,5,1
2014-02-09,1,2,41,2014,2,9,6,1
2014-02-10,1,2,35,2014,2,10,0,0
2014-02-11,1,2,30,2014,2,11,1,0
2014-02-12,1,2,43,2014,2,12,2,0
2014-02-13,1,2,40,2014,2,13,3,0
2014-02-14,1,2,41,2014,2,14,4,0
2014-02-15,1,2,44,2014,2,15,5,1
2014-02-16,1,2,48,2014,2,16,6,1
2014-02-17,1,2,37,2014,2,17,0,0
2014-02-18,1,2,42,2014,2,18,1,0
2014-02-19,1,2,28,2014,2,19,2,0
2014-02-20,1,2,46,2014,2,20,3,0
2014-02-21,1,2,35,2014,2,21,4,0
2014-02-22,1,2,42,2014,2,22,5,1
2014-02-23,1,2,47,2014,2,23,6,1
2014-02-24,1,2,39,2014,2,24,0,0
2014-02-25,1,2,36,2014,2,25,1,0
2014-02-26,1,2,44,2014,2,26,2,0
2014-02-27,1,2,47,2014,2,27,3,0
2014-02-28,1,2,53,2014,2,28,4,0
2014-03-01,1,2,45,2014,3,1,5,1
2014-03-02,1,2,60,2014,3,2,6,1
2014-03-03,1,2,44,2014,3,3,0,0
2014-03-04,1,2,38,2014,3,4,1,0
2014-03-05,1,2,38,2014,3,5,2,0
2014-03-06,1,2,46,2014,3,6,3,0
2014-03-07,1,2,45,2014,3,7,4,0
2014-03-08,1,2,49,2014,3,8,5,1
2014-03-09,1,2,57,2014,3,9,6,1
2014-03-10,1,2,44,2014,3,10,0,0
2014-03-11,1,2,36,2014,3,11,1,0
2014-03-12,1,2,42,2014,3,12,2,0
2014-03-13,1,2,43,2014,3,13,3,0
2014-03-14,1,2,52,2014,3,14,4,0
2014-03-15,1,2,55,2014,3,15,5,1
2014-03-16,1,2,53,2014,3,16,6,1
2014-03-17,1,2,33,2014,3,17,0,0
2014-03-18,1,2,47,2014,3,18,1,0
2014-03-19,1,2,47,2014,3,19,2,0
2014-03-20,1,2,36,2014,3,20,3,0
2014-03-21,1,2,50,2014,3,21,4,0
2014-03-22,1,2,46,2014,3,22,5,1
2014-03-23,1,2,44,2014,3,23,6,1
2014-03-24,1,2,28,2014,3,24,0,0
2014-03-25,1,2,38,2014,3,25,1,0
2014-03-26,1,2,44,2014,3,26,2,0
2014-03-27,1,2,41,2014,3,27,3,0
2014-03-28,1,2,43,2014,3,28,4,0
2014-03-29,1,2,49,2014,3,29,5,1
2014-03-30,1,2,70,2014,3,30,6,1
2014-03-31,1,2,43,2014,3,31,0,0
2014-04-01,1,2,51,2014,4,1,1,0
2014-04-02,1,2,48,2014,4,2,2,0
2014-04-03,1,2,48,2014,4,3,3,0
2014-04-04,1,2,65,2014,4,4,4,0
2014-04-05,1,2,47,2014,4,5,5,1
2014-04-06,1,2,74,2014,4,6,6,1
2014-04-07,1,2,30,2014,4,7,0,0
2014-04-08,1,2,61,2014,4,8,1,0
2014-04-09,1,2,45,2014,4,9,2,0
2014-04-10,1,2,60,2014,4,10,3,0
2014-04-11,1,2,68,2014,4,11,4,0
2014-04-12,1,2,73,2014,4,12,5,1
2014-04-13,1,2,73,2014,4,13,6,1
2014-04-14,1,2,47,2014,4,14,0,0
2014-04-15,1,2,42,2014,4,15,1,0
2014-04-16,1,2,52,2014,4,16,2,0
2014-04-17,1,2,41,2014,4,17,3,0
2014-04-18,1,2,50,2014,4,18,4,0
2014-04-19,1,2,63,2014,4,19,5,1
2014-04-20,1,2,87,2014,4,20,6,1
2014-04-21,1,2,36,2014,4,21,0,0
2014-04-22,1,2,59,2014,4,22,1,0
2014-04-23,1,2,59,2014,4,23,2,0
2014-04-24,1,2,46,2014,4,24,3,0
2014-04-25,1,2,67,2014,4,25,4,0
2014-04-26,1,2,61,2014,4,26,5,1
2014-04-27,1,2,69,2014,4,27,6,1
2014-04-28,1,2,29,2014,4,28,0,0
2014-04-29,1,2,48,2014,4,29,1,0
2014-04-30,1,2,46,2014,4,30,2,0
2014-05-01,1,2,46,2014,5,1,3,0
2014-05-02,1,2,74,2014,5,2,4,0
2014-05-03,1,2,65,2014,5,3,5,1
2014-05-04,1,2,82,2014,5,4,6,1
2014-05-05,1,2,39,2014,5,5,0,0
2014-05-06,1,2,63,2014,5,6,1,0
2014-05-07,1,2,61,2014,5,7,2,0
2014-05-08,1,2,60,2014,5,8,3,0
2014-05-09,1,2,66,2014,5,9,4,0
2014-05-10,1,2,67,2014,5,10,5,1
2014-05-11,1,2,78,2014,5,11,6,1
2014-05-12,1,2,47,2014,5,12,0,0
2014-05-13,1,2,53,2014,5,13,1,0
2014-05-14,1,2,52,2014,5,14,2,0
2014-05-15,1,2,50,2014,5,15,3,0
2014-05-16,1,2,56,2014,5,16,4,0
2014-05-17,1,2,71,2014,5,17,5,1
2014-05-18,1,2,77,2014,5,18,6,1
2014-05-19,1,2,49,2014,5,19,0,0
2014-05-20,1,2,62,2014,5,20,1,0
2014-05-21,1,2,55,2014,5,21,2,0
2014-05-22,1,2,59,2014,5,22,3,0
2014-05-23,1,2,57,2014,5,23,4,0
2014-05-24,1,2,61,2014,5,24,5,1
2014-05-25,1,2,88,2014,5,25,6,1
2014-05-26,1,2,43,2014,5,26,0,0
2014-05-27,1,2,51,2014,5,27,1,0
2014-05-28,1,2,60,2014,5,28,2,0
2014-05-29,1,2,51,2014,5,29,3,0
2014-05-30,1,2,67,2014,5,30,4,0
2014-05-31,1,2,60,2014,5,31,5,1
2014-06-01,1,2,76,2014,6,1,6,1
2014-06-02,1,2,48,2014,6,2,0,0
2014-06-03,1,2,53,2014,6,3,1,0
2014-06-04,1,2,63,2014,6,4,2,0
2014-06-05,1,2,55,2014,6,5,3,0
2014-06-06,1,2,77,2014,6,6,4,0
2014-06-07,1,2,62,2014,6,7,5,1
2014-06-08,1,2,75,2014,6,8,6,1
2014-06-09,1,2,50,2014,6,9,0,0
2014-06-10,1,2,57,2014,6,10,1,0
2014-06-11,1,2,55,2014,6,11,2,0
2014-06-12,1,2,69,2014,6,12,3,0
2014-06-13,1,2,69,2014,6,13,4,0
2014-06-14,1,2,61,2014,6,14,5,1
2014-06-15,1,2,64,2014,6,15,6,1
2014-06-16,1,2,48,2014,6,16,0,0
2014-06-17,1,2,69,2014,6,17,1,0
2014-06-18,1,2,61,2014,6,18,2,0
2014-06-19,1,2,48,2014,6,19,3,0
2014-06-20,1,2,55,2014,6,20,4,0
2014-06-21,1,2,70,2014,6,21,5,1
2014-06-22,1,2,59,2014,6,22,6,1
2014-06-23,1,2,58,2014,6,23,0,0
2014-06-24,1,2,66,2014,6,24,1,0
2014-06-25,1,2,58,2014,6,25,2,0
2014-06-26,1,2,64,2014,6,26,3,0
2014-06-27,1,2,74,2014,6,27,4,0
2014-06-28,1,2,70,2014,6,28,5,1
2014-06-29,1,2,64,2014,6,29,6,1
2014-06-30,1,2,51,2014,6,30,0,0
2014-07-01,1,2,61,2014,7,1,1,0
2014-07-02,1,2,59,2014,7,2,2,0
2014-07-03,1,2,68,2014,7,3,3,0
2014-07-04,1,2,56,2014,7,4,4,0
2014-07-05,1,2,58,2014,7,5,5,1
2014-07-06,1,2,77,2014,7,6,6,1
2014-07-07,1,2,38,2014,7,7,0,0
2014-07-08,1,2,56,2014,7,8,1,0
2014-07-09,1,2,58,2014,7,9,2,0
2014-07-10,1,2,55,2014,7,10,3,0
2014-07-11,1,2,58,2014,7,11,4,0
2014-07-12,1,2,73,2014,7,12,5,1
2014-07-13,1,2,102,2014,7,13,6,1
2014-07-14,1,2,52,2014,7,14,0,0
2014-07-15,1,2,61,2014,7,15,1,0
2014-07-16,1,2,53,2014,7,16,2,0
2014-07-17,1,2,73,2014,7,17,3,0
2014-07-18,1,2,71,2014,7,18,4,0
2014-07-19,1,2,72,2014,7,19,5,1
2014-07-20,1,2,75,2014,7,20,6,1
2014-07-21,1,2,70,2014,7,21,0,0
2014-07-22,1,2,71,2014,7,22,1,0
2014-07-23,1,2,66,2014,7,23,2,0
2014-07-24,1,2,65,2014,7,24,3,0
2014-07-25,1,2,74,2014,7,25,4,0
2014-07-26,1,2,73,2014,7,26,5,1
2014-07-27,1,2,92,2014,7,27,6,1
2014-07-28,1,2,48,2014,7,28,0,0
2014-07-29,1,2,71,2014,7,29,1,0
2014-07-30,1,2,64,2014,7,30,2,0
2014-07-31,1,2,69,2014,7,31,3,0
2014-08-01,1,2,66,2014,8,1,4,0
2014-08-02,1,2,71,2014,8,2,5,1
2014-08-03,1,2,86,2014,8,3,6,1
2014-08-04,1,2,50,2014,8,4,0,0
2014-08-05,1,2,48,2014,8,5,1,0
2014-08-06,1,2,48,2014,8,6,2,0
2014-08-07,1,2,63,2014,8,7,3,0
2014-08-08,1,2,49,2014,8,8,4,0
2014-08-09,1,2,63,2014,8,9,5,1
2014-08-10,1,2,64,2014,8,10,6,1
2014-08-11,1,2,56,2014,8,11,0,0
2014-08-12,1,2,57,2014,8,12,1,0
2014-08-13,1,2,47,2014,8,13,2,0
2014-08-14,1,2,47,2014,8,14,3,0
2014-08-15,1,2,62,2014,8,15,4,0
2014-08-16,1,2,52,2014,8,16,5,1
2014-08-17,1,2,57,2014,8,17,6,1
2014-08-18,1,2,53,2014,8,18,0,0
2014-08-19,1,2,56,2014,8,19,1,0
2014-08-20,1,2,51,2014,8,20,2,0
2014-08-21,1,2,55,2014,8,21,3,0
2014-08-22,1,2,63,2014,8,22,4,0
2014-08-23,1,2,71,2014,8,23,5,1
2014-08-24,1,2,75,2014,8,24,6,1
2014-08-25,1,2,38,2014,8,25,0,0
2014-08-26,1,2,56,2014,8,26,1,0
2014-08-27,1,2,70,2014,8,27,2,0
2014-08-28,1,2,53,2014,8,28,3,0
2014-08-29,1,2,67,2014,8,29,4,0
2014-08-30,1,2,58,2014,8,30,5,1
2014-08-31,1,2,71,2014,8,31,6,1
2014-09-01,1,2,43,2014,9,1,0,0
2014-09-02,1,2,49,2014,9,2,1,0
2014-09-03,1,2,46,2014,9,3,2,0
2014-09-04,1,2,45,2014,9,4,3,0
2014-09-05,1,2,57,2014,9,5,4,0
2014-09-06,1,2,59,2014,9,6,5,1
2014-09-07,1,2,63,2014,9,7,6,1
2014-09-08,1,2,49,2014,9,8,0,0
2014-09-09,1,2,41,2014,9,9,1,0
2014-09-10,1,2,46,2014,9,10,2,0
2014-09-11,1,2,56,2014,9,11,3,0
2014-09-12,1,2,42,2014,9,12,4,0
2014-09-13,1,2,57,2014,9,13,5,1
2014-09-14,1,2,61,2014,9,14,6,1
2014-09-15,1,2,32,2014,9,15,0,0
2014-09-16,1,2,51,2014,9,16,1,0
2014-09-17,1,2,54,2014,9,17,2,0
2014-09-18,1,2,46,2014,9,18,3,0
2014-09-19,1,2,71,2014,9,19,4,0
2014-09-20,1,2,58,2014,9,20,5,1
2014-09-21,1,2,50,2014,9,21,6,1
2014-09-22,1,2,40,2014,9,22,0,0
2014-09-23,1,2,35,2014,9,23,1,0
2014-09-24,1,2,54,2014,9,24,2,0
2014-09-25,1,2,58,2014,9,25,3,0
2014-09-26,1,2,63,2014,9,26,4,0
2014-09-27,1,2,64,2014,9,27,5,1
2014-09-28,1,2,51,2014,9,28,6,1
2014-09-29,1,2,51,2014,9,29,0,0
2014-09-30,1,2,47,2014,9,30,1,0
2014-10-01,1,2,37,2014,10,1,2,0
2014-10-02,1,2,46,2014,10,2,3,0
2014-10-03,1,2,55,2014,10,3,4,0
2014-10-04,1,2,59,2014,10,4,5,1
2014-10-05,1,2,70,2014,10,5,6,1
2014-10-06,1,2,40,2014,10,6,0,0
2014-10-07,1,2,45,2014,10,7,1,0
2014-10-08,1,2,45,2014,10,8,2,0
2014-10-09,1,2,43,2014,10,9,3,0
2014-10-10,1,2,51,2014,10,10,4,0
2014-10-11,1,2,61,2014,10,11,5,1
2014-10-12,1,2,52,2014,10,12,6,1
2014-10-13,1,2,34,2014,10,13,0,0
2014-10-14,1,2,43,2014,10,14,1,0
2014-10-15,1,2,35,2014,10,15,2,0
2014-10-16,1,2,44,2014,10,16,3,0
2014-10-17,1,2,43,2014,10,17,4,0
2014-10-18,1,2,46,2014,10,18,5,1
2014-10-19,1,2,49,2014,10,19,6,1
2014-10-20,1,2,42,2014,10,20,0,0
2014-10-21,1,2,55,2014,10,21,1,0
2014-10-22,1,2,43,2014,10,22,2,0
2014-10-23,1,2,34,2014,10,23,3,0
2014-10-24,1,2,63,2014,10,24,4,0
2014-10-25,1,2,69,2014,10,25,5,1
2014-10-26,1,2,70,2014,10,26,6,1
2014-10-27,1,2,41,2014,10,27,0,0
2014-10-28,1,2,41,2014,10,28,1,0
2014-10-29,1,2,43,2014,10,29,2,0
2014-10-30,1,2,46,2014,10,30,3,0
2014-10-31,1,2,61,2014,10,31,4,0
2014-11-01,1,2,50,2014,11,1,5,1
2014-11-02,1,2,63,2014,11,2,6,1
2014-11-03,1,2,38,2014,11,3,0,0
2014-11-04,1,2,58,2014,11,4,1,0
2014-11-05,1,2,62,2014,11,5,2,0
2014-11-06,1,2,51,2014,11,6,3,0
2014-11-07,1,2,48,2014,11,7,4,0
2014-11-08,1,2,65,2014,11,8,5,1
2014-11-09,1,2,59,2014,11,9,6,1
2014-11-10,1,2,46,2014,11,10,0,0
2014-11-11,1,2,47,2014,11,11,1,0
2014-11-12,1,2,50,2014,11,12,2,0
2014-11-13,1,2,53,2014,11,13,3,0
2014-11-14,1,2,51,2014,11,14,4,0
2014-11-15,1,2,53,2014,11,15,5,1
2014-11-16,1,2,76,2014,11,16,6,1
2014-11-17,1,2,43,2014,11,17,0,0
2014-11-18,1,2,61,2014,11,18,1,0
2014-11-19,1,2,50,2014,11,19,2,0
2014-11-20,1,2,56,2014,11,20,3,0
2014-11-21,1,2,53,2014,11,21,4,0
2014-11-22,1,2,60,2014,11,22,5,1
2014-11-23,1,2,57,2014,11,23,6,1
2014-11-24,1,2,42,2014,11,24,0,0
2014-11-25,1,2,48,2014,11,25,1,0
2014-11-26,1,2,48,2014,11,26,2,0
2014-11-27,1,2,53,2014,11,27,3,0
2014-11-28,1,2,52,2014,11,28,4,0
2014-11-29,1,2,50,2014,11,29,5,1
2014-11-30,1,2,52,2014,11,30,6,1
2014-12-01,1,2,36,2014,12,1,0,0
2014-12-02,1,2,42,2014,12,2,1,0
2014-12-03,1,2,37,2014,12,3,2,0
2014-12-04,1,2,47,2014,12,4,3,0
2014-12-05,1,2,45,2014,12,5,4,0
2014-12-06,1,2,44,2014,12,6,5,1
2014-12-07,1,2,49,2014,12,7,6,1
2014-12-08,1,2,34,2014,12,8,0,0
2014-12-09,1,2,38,2014,12,9,1,0
2014-12-10,1,2,33,2014,12,10,2,0
2014-12-11,1,2,44,2014,12,11,3,0
2014-12-12,1,2,28,2014,12,12,4,0
2014-12-13,1,2,34,2014,12,13,5,1
2014-12-14,1,2,50,2014,12,14,6,1
2014-12-15,1,2,28,2014,12,15,0,0
2014-12-16,1,2,43,2014,12,16,1,0
2014-12-17,1,2,32,2014,12,17,2,0
2014-12-18,1,2,32,2014,12,18,3,0
2014-12-19,1,2,38,2014,12,19,4,0
2014-12-20,1,2,44,2014,12,20,5,1
2014-12-21,1,2,40,2014,12,21,6,1
2014-12-22,1,2,27,2014,12,22,0,0
2014-12-23,1,2,44,2014,12,23,1,0
2014-12-24,1,2,36,2014,12,24,2,0
2014-12-25,1,2,36,2014,12,25,3,0
2014-12-26,1,2,41,2014,12,26,4,0
2014-12-27,1,2,52,2014,12,27,5,1
2014-12-28,1,2,42,2014,12,28,6,1
2014-12-29,1,2,32,2014,12,29,0,0
2014-12-30,1,2,37,2014,12,30,1,0
2014-12-31,1,2,46,2014,12,31,2,0
2015-01-01,1,2,36,2015,1,1,3,0
2015-01-02,1,2,45,2015,1,2,4,0
2015-01-03,1,2,41,2015,1,3,5,1
2015-01-04,1,2,49,2015,1,4,6,1
2015-01-05,1,2,25,2015,1,5,0,0
2015-01-06,1,2,27,2015,1,6,1,0
2015-01-07,1,2,26,2015,1,7,2,0
2015-01-08,1,2,42,2015,1,8,3,0
2015-01-09,1,2,39,2015,1,9,4,0
2015-01-10,1,2,32,2015,1,10,5,1
2015-01-11,1,2,43,2015,1,11,6,1
2015-01-12,1,2,17,2015,1,12,0,0
2015-01-13,1,2,32,2015,1,13,1,0
2015-01-14,1,2,27,2015,1,14,2,0
2015-01-15,1,2,34,2015,1,15,3,0
2015-01-16,1,2,39,2015,1,16,4,0
2015-01-17,1,2,44,2015,1,17,5,1
2015-01-18,1,2,33,2015,1,18,6,1
2015-01-19,1,2,30,2015,1,19,0,0
2015-01-20,1,2,39,2015,1,20,1,0
2015-01-21,1,2,41,2015,1,21,2,0
2015-01-22,1,2,34,2015,1,22,3,0
2015-01-23,1,2,36,2015,1,23,4,0
2015-01-24,1,2,47,2015,1,24,5,1
2015-01-25,1,2,49,2015,1,25,6,1
2015-01-26,1,2,30,2015,1,26,0,0
2015-01-27,1,2,36,2015,1,27,1,0
2015-01-28,1,2,29,2015,1,28,2,0
2015-01-29,1,2,38,2015,1,29,3,0
2015-01-30,1,2,34,2015,1,30,4,0
2015-01-31,1,2,40,2015,1,31,5,1
2015-02-01,1,2,55,2015,2,1,6,1
2015-02-02,1,2,33,2015,2,2,0,0
2015-02-03,1,2,36,2015,2,3,1,0
2015-02-04,1,2,28,2015,2,4,2,0
2015-02-05,1,2,38,2015,2,5,3,0
2015-02-06,1,2,44,2015,2,6,4,0
2015-02-07,1,2,40,2015,2,7,5,1
2015-02-08,1,2,50,2015,2,8,6,1
2015-02-09,1,2,37,2015,2,9,0,0
2015-02-10,1,2,46,2015,2,10,1,0
2015-02-11,1,2,34,2015,2,11,2,0
2015-02-12,1,2,43,2015,2,12,3,0
2015-02-13,1,2,47,2015,2,13,4,0
2015-02-14,1,2,45,2015,2,14,5,1
2015-02-15,1,2,53,2015,2,15,6,1
2015-02-16,1,2,26,2015,2,16,0,0
2015-02-17,1,2,47,2015,2,17,1,0
2015-02-18,1,2,39,2015,2,18,2,0
2015-02-19,1,2,43,2015,2,19,3,0
2015-02-20,1,2,30,2015,2,20,4,0
2015-02-21,1,2,50,2015,2,21,5,1
2015-02-22,1,2,53,2015,2,22,6,1
2015-02-23,1,2,33,2015,2,23,0,0
2015-02-24,1,2,41,2015,2,24,1,0
2015-02-25,1,2,32,2015,2,25,2,0
2015-02-26,1,2,39,2015,2,26,3,0
2015-02-27,1,2,54,2015,2,27,4,0
2015-02-28,1,2,41,2015,2,28,5,1
2015-03-01,1,2,57,2015,3,1,6,1
2015-03-02,1,2,33,2015,3,2,0,0
2015-03-03,1,2,32,2015,3,3,1,0
2015-03-04,1,2,39,2015,3,4,2,0
2015-03-05,1,2,61,2015,3,5,3,0
2015-03-06,1,2,64,2015,3,6,4,0
2015-03-07,1,2,65,2015,3,7,5,1
2015-03-08,1,2,61,2015,3,8,6,1
2015-03-09,1,2,50,2015,3,9,0,0
2015-03-10,1,2,55,2015,3,10,1,0
2015-03-11,1,2,45,2015,3,11,2,0
2015-03-12,1,2,46,2015,3,12,3,0
2015-03-13,1,2,50,2015,3,13,4,0
2015-03-14,1,2,63,2015,3,14,5,1
2015-03-15,1,2,58,2015,3,15,6,1
2015-03-16,1,2,48,2015,3,16,0,0
2015-03-17,1,2,39,2015,3,17,1,0
2015-03-18,1,2,44,2015,3,18,2,0
2015-03-19,1,2,33,2015,3,19,3,0
2015-03-20,1,2,61,2015,3,20,4,0
2015-03-21,1,2,41,2015,3,21,5,1
2015-03-22,1,2,60,2015,3,22,6,1
2015-03-23,1,2,45,2015,3,23,0,0
2015-03-24,1,2,42,2015,3,24,1,0
2015-03-25,1,2,46,2015,3,25,2,0
2015-03-26,1,2,42,2015,3,26,3,0
2015-03-27,1,2,61,2015,3,27,4,0
2015-03-28,1,2,65,2015,3,28,5,1
2015-03-29,1,2,55,2015,3,29,6,1
2015-03-30,1,2,32,2015,3,30,0,0
2015-03-31,1,2,43,2015,3,31,1,0
2015-04-01,1,2,48,2015,4,1,2,0
2015-04-02,1,2,60,2015,4,2,3,0
2015-04-03,1,2,47,2015,4,3,4,0
2015-04-04,1,2,64,2015,4,4,5,1
2015-04-05,1,2,79,2015,4,5,6,1
2015-04-06,1,2,55,2015,4,6,0,0
2015-04-07,1,2,51,2015,4,7,1,0
2015-04-08,1,2,53,2015,4,8,2,0
2015-04-09,1,2,61,2015,4,9,3,0
2015-04-10,1,2,53,2015,4,10,4,0
2015-04-11,1,2,69,2015,4,11,5,1
2015-04-12,1,2,61,2015,4,12,6,1
2015-04-13,1,2,39,2015,4,13,0,0
2015-04-14,1,2,43,2015,4,14,1,0
2015-04-15,1,2,41,2015,4,15,2,0
2015-04-16,1,2,69,2015,4,16,3,0
2015-04-17,1,2,58,2015,4,17,4,0
2015-04-18,1,2,60,2015,4,18,5,1
2015-04-19,1,2,65,2015,4,19,6,1
2015-04-20,1,2,41,2015,4,20,0,0
2015-04-21,1,2,56,2015,4,21,1,0
2015-04-22,1,2,49,2015,4,22,2,0
2015-04-23,1,2,67,2015,4,23,3,0
2015-04-24,1,2,61,2015,4,24,4,0
2015-04-25,1,2,70,2015,4,25,5,1
2015-04-26,1,2,66,2015,4,26,6,1
2015-04-27,1,2,40,2015,4,27,0,0
2015-04-28,1,2,57,2015,4,28,1,0
2015-04-29,1,2,53,2015,4,29,2,0
2015-04-30,1,2,64,2015,4,30,3,0
2015-05-01,1,2,62,2015,5,1,4,0
2015-05-02,1,2,77,2015,5,2,5,1
2015-05-03,1,2,85,2015,5,3,6,1
2015-05-04,1,2,51,2015,5,4,0,0
2015-05-05,1,2,50,2015,5,5,1,0
2015-05-06,1,2,60,2015,5,6,2,0
2015-05-07,1,2,69,2015,5,7,3,0
2015-05-08,1,2,60,2015,5,8,4,0
2015-05-09,1,2,61,2015,5,9,5,1
2015-05-10,1,2,78,2015,5,10,6,1
2015-05-11,1,2,57,2015,5,11,0,0
2015-05-12,1,2,57,2015,5,12,1,0
2015-05-13,1,2,58,2015,5,13,2,0
2015-05-14,1,2,61,2015,5,14,3,0
2015-05-15,1,2,59,2015,5,15,4,0
2015-05-16,1,2,77,2015,5,16,5,1
2015-05-17,1,2,61,2015,5,17,6,1
2015-05-18,1,2,50,2015,5,18,0,0
2015-05-19,1,2,58,2015,5,19,1,0
2015-05-20,1,2,48,2015,5,20,2,0
2015-05-21,1,2,60,2015,5,21,3,0
2015-05-22,1,2,68,2015,5,22,4,0
2015-05-23,1,2,65,2015,5,23,5,1
2015-05-24,1,2,81,2015,5,24,6,1
2015-05-25,1,2,44,2015,5,25,0,0
2015-05-26,1,2,66,2015,5,26,1,0
2015-05-27,1,2,57,2015,5,27,2,0
2015-05-28,1,2,72,2015,5,28,3,0
2015-05-29,1,2,45,2015,5,29,4,0
2015-05-30,1,2,65,2015,5,30,5,1
2015-05-31,1,2,79,2015,5,31,6,1
2015-06-01,1,2,49,2015,6,1,0,0
2015-06-02,1,2,55,2015,6,2,1,0
2015-06-03,1,2,56,2015,6,3,2,0
2015-06-04,1,2,66,2015,6,4,3,0
2015-06-05,1,2,65,2015,6,5,4,0
2015-06-06,1,2,82,2015,6,6,5,1
2015-06-07,1,2,76,2015,6,7,6,1
2015-06-08,1,2,44,2015,6,8,0,0
2015-06-09,1,2,62,2015,6,9,1,0
2015-06-10,1,2,61,2015,6,10,2,0
2015-06-11,1,2,38,2015,6,11,3,0
2015-06-12,1,2,55,2015,6,12,4,0
2015-06-13,1,2,71,2015,6,13,5,1
2015-06-14,1,2,76,2015,6,14,6,1
2015-06-15,1,2,45,2015,6,15,0,0
2015-06-16,1,2,46,2015,6,16,1,0
2015-06-17,1,2,78,2015,6,17,2,0
2015-06-18,1,2,53,2015,6,18,3,0
2015-06-19,1,2,68,2015,6,19,4,0
2015-06-20,1,2,71,2015,6,20,5,1
2015-06-21,1,2,69,2015,6,21,6,1
2015-06-22,1,2,60,2015,6,22,0,0
2015-06-23,1,2,50,2015,6,23,1,0
2015-06-24,1,2,65,2015,6,24,2,0
2015-06-25,1,2,52,2015,6,25,3,0
2015-06-26,1,2,48,2015,6,26,4,0
2015-06-27,1,2,55,2015,6,27,5,1
2015-06-28,1,2,74,2015,6,28,6,1
2015-06-29,1,2,67,2015,6,29,0,0
2015-06-30,1,2,71,2015,6,30,1,0
2015-07-01,1,2,48,2015,7,1,2,0
2015-07-02,1,2,65,2015,7,2,3,0
2015-07-03,1,2,62,2015,7,3,4,0
2015-07-04,1,2,90,2015,7,4,5,1
2015-07-05,1,2,84,2015,7,5,6,1
2015-07-06,1,2,43,2015,7,6,0,0
2015-07-07,1,2,62,2015,7,7,1,0
2015-07-08,1,2,57,2015,7,8,2,0
2015-07-09,1,2,74,2015,7,9,3,0
2015-07-10,1,2,60,2015,7,10,4,0
2015-07-11,1,2,67,2015,7,11,5,1
2015-07-12,1,2,59,2015,7,12,6,1
2015-07-13,1,2,53,2015,7,13,0,0
2015-07-14,1,2,54,2015,7,14,1,0
2015-07-15,1,2,72,2015,7,15,2,0
2015-07-16,1,2,62,2015,7,16,3,0
2015-07-17,1,2,76,2015,7,17,4,0
2015-07-18,1,2,71,2015,7,18,5,1
2015-07-19,1,2,76,2015,7,19,6,1
2015-07-20,1,2,41,2015,7,20,0,0
2015-07-21,1,2,60,2015,7,21,1,0
2015-07-22,1,2,57,2015,7,22,2,0
2015-07-23,1,2,44,2015,7,23,3,0
2015-07-24,1,2,68,2015,7,24,4,0
2015-07-25,1,2,72,2015,7,25,5,1
2015-07-26,1,2,65,2015,7,26,6,1
2015-07-27,1,2,47,2015,7,27,0,0
2015-07-28,1,2,67,2015,7,28,1,0
2015-07-29,1,2,53,2015,7,29,2,0
2015-07-30,1,2,78,2015,7,30,3,0
2015-07-31,1,2,80,2015,7,31,4,0
2015-08-01,1,2,64,2015,8,1,5,1
2015-08-02,1,2,82,2015,8,2,6,1
2015-08-03,1,2,44,2015,8,3,0,0
2015-08-04,1,2,58,2015,8,4,1,0
2015-08-05,1,2,54,2015,8,5,2,0
2015-08-06,1,2,65,2015,8,6,3,0
2015-08-07,1,2,74,2015,8,7,4,0
2015-08-08,1,2,58,2015,8,8,5,1
2015-08-09,1,2,69,2015,8,9,6,1
2015-08-10,1,2,45,2015,8,10,0,0
2015-08-11,1,2,56,2015,8,11,1,0
2015-08-12,1,2,59,2015,8,12,2,0
2015-08-13,1,2,63,2015,8,13,3,0
2015-08-14,1,2,70,2015,8,14,4,0
2015-08-15,1,2,67,2015,8,15,5,1
2015-08-16,1,2,66,2015,8,16,6,1
2015-08-17,1,2,54,2015,8,17,0,0
